"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2018-19","Bacon County","Bacon County Primary School","Teachers","Total",45.5,14,31
"2018-19","Bacon County","Bacon County- All Schools","Leaders","Total",8,4,50
"2018-19","Bacon County","Bacon County- All Schools","Teachers","Total",164,65,40
"2018-19","Baker County","Baker County K12 School","Leaders","High Poverty",1.4,1.4,100
"2018-19","Baker County","Baker County K12 School","Teachers","High Poverty",32,20,63
"2018-19","Baker County","Baker County K12 School","Teachers","Total",32,20,63
"2018-19","Baker County","Baker County- All Schools","Leaders","High Poverty",1.4,1.4,100
"2018-19","Baker County","Baker County- All Schools","Leaders","Total",1.4,1.4,100
"2018-19","Baker County","Baker County- All Schools","Teachers","High Poverty",32,20,63
"2018-19","Baker County","Baker County- All Schools","Teachers","Total",32,20,63
"2018-19","Baldwin County","Baldwin County- All Schools","Leaders","High Poverty",15.6,8.6,55
"2018-19","Baldwin County","Baldwin County- All Schools","Leaders","Total",15.6,8.6,55
"2018-19","Baldwin County","Baldwin County- All Schools","Teachers","High Poverty",212,110.5,52
"2018-19","Baldwin County","Baldwin County- All Schools","Teachers","Total",361,191.5,53
"2018-19","Baldwin County","Baldwin High School","Leaders","High Poverty",4.6,3.6,78
"2018-19","Baldwin County","Baldwin High School","Teachers","High Poverty",82,42,51
"2018-19","Baldwin County","Baldwin High School","Teachers","Total",82,42,51
"2018-19","Baldwin County","Lakeview Academy","Leaders","High Poverty",2,1,50
"2018-19","Baldwin County","Lakeview Academy","Teachers","High Poverty",48,48,100
"2018-19","Baldwin County","Lakeview Academy","Teachers","Total",48,48,100
"2018-19","Baldwin County","Lakeview Primary","Leaders","High Poverty",2,0,0
"2018-19","Baldwin County","Lakeview Primary","Teachers","Total",65.5,65.5,100
"2018-19","Baldwin County","Midway Hills Academy","Leaders","High Poverty",2,1,50
"2018-19","Baldwin County","Midway Hills Academy","Teachers","Total",43.5,43.5,100
"2018-19","Baldwin County","Midway Hills Primary","Leaders","High Poverty",1,1,100
"2018-19","Baldwin County","Midway Hills Primary","Teachers","Total",38,38,100
"2018-19","Baldwin County","Oak Hill MS","Leaders","High Poverty",4,2,50
"2018-19","Baldwin County","Oak Hill MS","Teachers","High Poverty",73,38,52
"2018-19","Baldwin County","Oak Hill MS","Teachers","Total",73,38,52
"2018-19","Banks County","Banks County Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Banks County","Banks County Elementary School","Teachers","Total",51.5,18,35
"2018-19","Banks County","Banks County High School","Leaders","Not Applicable",2.1,1.1,53
"2018-19","Banks County","Banks County High School","Teachers","Total",66.8,29.1,44
"2018-19","Banks County","Banks County Middle School","Leaders","Not Applicable",2,0,0
"2018-19","Banks County","Banks County Middle School","Teachers","Total",45.6,17.5,38
"2018-19","Banks County","Banks County Primary School","Leaders","Not Applicable",2,1,50
"2018-19","Banks County","Banks County Primary School","Teachers","Total",47,15,32
"2018-19","Banks County","Banks County- All Schools","Leaders","Total",8.1,2.1,26
"2018-19","Banks County","Banks County- All Schools","Teachers","Total",210.9,68.6,33
"2018-19","Barrow County","Apalachee High School","Leaders","Not Applicable",4.4,1.1,24
"2018-19","Barrow County","Apalachee High School","Teachers","Total",169.4,109.6,65
"2018-19","Barrow County","Auburn Elementary School","Leaders","Not Applicable",2.2,1.1,49
"2018-19","Barrow County","Auburn Elementary School","Teachers","Total",60,24,40
"2018-19","Barrow County","Barrow County- All Schools","Leaders","Total",42.2,17.4,41
"2018-19","Barrow County","Barrow County- All Schools","Teachers","Total",1096.3,470.3,43
"2018-19","Barrow County","Bear Creek Middle School","Leaders","Not Applicable",2.2,2.2,100
"2018-19","Barrow County","Bear Creek Middle School","Teachers","Total",55.1,26.1,47
"2018-19","Barrow County","Bethlehem Elementary School","Leaders","Not Applicable",2.2,1.1,49
"2018-19","Barrow County","Bethlehem Elementary School","Teachers","Total",59.5,33.5,56
"2018-19","Barrow County","Bramlett Elementary School","Leaders","Not Applicable",2.2,0,0
"2018-19","Barrow County","Bramlett Elementary School","Teachers","Total",49,11,22
"2018-19","Barrow County","County Line Elementary School","Leaders","Not Applicable",2.2,1.1,49
"2018-19","Barrow County","County Line Elementary School","Teachers","Total",51,20,39
"2018-19","Barrow County","Haymon-Morris Middle School","Leaders","Not Applicable",2.2,1.1,49
"2018-19","Barrow County","Haymon-Morris Middle School","Teachers","Total",58.6,35.5,61
"2018-19","Barrow County","Holsenbeck Elementary School","Leaders","Not Applicable",2.2,1.1,49
"2018-19","Barrow County","Holsenbeck Elementary School","Teachers","Total",58.5,24,41
"2018-19","Barrow County","Kennedy Elementary School","Leaders","Not Applicable",2.2,0,0
"2018-19","Barrow County","Kennedy Elementary School","Teachers","Total",67,29,43
"2018-19","Barrow County","Russell Middle School","Leaders","Not Applicable",2.7,0,0
"2018-19","Barrow County","Russell Middle School","Teachers","Total",70,38.8,55
"2018-19","Barrow County","Statham Elementary School","Leaders","Not Applicable",2.2,1.1,49
"2018-19","Barrow County","Statham Elementary School","Teachers","Total",60.6,24.1,40
"2018-19","Barrow County","Westside Middle School","Leaders","Not Applicable",2.2,1.1,49
"2018-19","Barrow County","Westside Middle School","Teachers","Total",59.6,37.6,63
"2018-19","Barrow County","Winder Elementary School","Leaders","Not Applicable",2.2,2.2,100
"2018-19","Barrow County","Winder Elementary School","Teachers","Total",52,52,100
"2018-19","Barrow County","Winder-Barrow High School","Leaders","Not Applicable",4.4,1.1,24
"2018-19","Barrow County","Winder-Barrow High School","Teachers","Total",164.1,85.1,52
"2018-19","Barrow County","Yargo Elementary School","Leaders","Not Applicable",2.2,1.1,51
"2018-19","Barrow County","Yargo Elementary School","Teachers","Total",61,21,34
"2018-19","Bartow County","Adairsville Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Bartow County","Adairsville Elementary School","Teachers","Total",51,13.5,26
"2018-19","Bartow County","Adairsville High School","Leaders","Not Applicable",2.8,0.8,27
"2018-19","Bartow County","Adairsville High School","Teachers","Low Poverty",79.8,46.6,58
"2018-19","Bartow County","Adairsville High School","Teachers","Total",79.8,46.6,58
"2018-19","Bartow County","Adairsville Middle School","Leaders","Not Applicable",3,2,67
"2018-19","Bartow County","Adairsville Middle School","Teachers","Total",46,18,39
"2018-19","Bartow County","Allatoona Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","Allatoona Elementary School","Teachers","Total",34,14,41
"2018-19","Bartow County","Bartow County- All Schools","Leaders","Total",49,18.8,38
"2018-19","Bartow County","Bartow County- All Schools","Teachers","Low Poverty",220,65,30
"2018-19","Bartow County","Bartow County- All Schools","Teachers","Total",975.5,287,29
"2018-19","Bartow County","Cass High School","Leaders","Not Applicable",3.8,1,27
"2018-19","Bartow County","Cass High School","Teachers","Total",105.5,40,38
"2018-19","Bartow County","Cass Middle School","Leaders","Not Applicable",3,1,33
"2018-19","Bartow County","Cass Middle School","Teachers","Total",59,29,49
"2018-19","Bartow County","Clear Creek Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","Clear Creek Elementary School","Teachers","Total",47,21,45
"2018-19","Bartow County","Cloverleaf Elementary","Leaders","Not Applicable",2,0,0
"2018-19","Bartow County","Cloverleaf Elementary","Teachers","Total",56,21.5,38
"2018-19","Bartow County","Emerson Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","Emerson Elementary School","Teachers","Total",35.5,14,39
"2018-19","Bartow County","Euharlee Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","Euharlee Elementary School","Teachers","Total",40.5,14.5,36
"2018-19","Bartow County","Hamilton Crossing Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Bartow County","Hamilton Crossing Elementary School","Teachers","Total",42.5,14,33
"2018-19","Bartow County","Kingston Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","Kingston Elementary School","Teachers","Total",41,16.5,40
"2018-19","Bartow County","Mission Road Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","Mission Road Elementary School","Teachers","Total",33.3,8.5,26
"2018-19","Bartow County","Pine Log Elementary","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","Pine Log Elementary","Teachers","Total",33.5,12,36
"2018-19","Bartow County","South Central Middle School","Leaders","Not Applicable",3,1,33
"2018-19","Bartow County","South Central Middle School","Teachers","Total",40.8,17,42
"2018-19","Bartow County","Taylorsville Elementary School","Leaders","Not Applicable",2,2,100
"2018-19","Bartow County","Taylorsville Elementary School","Teachers","Total",37.5,13,35
"2018-19","Bartow County","White Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Bartow County","White Elementary School","Teachers","Total",41,11,27
"2018-19","Bartow County","Woodland High School","Leaders","Not Applicable",3.8,1,27
"2018-19","Bartow County","Woodland High School","Teachers","Low Poverty",106.7,49,46
"2018-19","Bartow County","Woodland High School","Teachers","Total",106.7,49,46
"2018-19","Bartow County","Woodland Middle School at Euharlee","Leaders","Not Applicable",3,1,33
"2018-19","Bartow County","Woodland Middle School at Euharlee","Teachers","Total",45,19,42
"2018-19","Ben Hill County","Ben Hill County Middle School","Leaders","High Poverty",2,1,50
"2018-19","Ben Hill County","Ben Hill County Middle School","Teachers","Total",58.6,33.2,57
"2018-19","Ben Hill County","Ben Hill County Primary School","Leaders","High Poverty",2,0,0
"2018-19","Ben Hill County","Ben Hill County Primary School","Teachers","Total",62.5,18,29
"2018-19","Ben Hill County","Ben Hill County- All Schools","Leaders","High Poverty",9,4,44
"2018-19","Ben Hill County","Ben Hill County- All Schools","Leaders","Total",9,4,44
"2018-19","Ben Hill County","Ben Hill County- All Schools","Teachers","Total",231.7,73.1,32
"2018-19","Ben Hill County","Ben Hill Elementary School","Leaders","High Poverty",2,2,100
"2018-19","Ben Hill County","Ben Hill Elementary School","Teachers","Total",46.8,12,26
"2018-19","Ben Hill County","Fitzgerald High School","Leaders","High Poverty",3,1,33
"2018-19","Ben Hill County","Fitzgerald High School","Teachers","Total",56.8,26.2,46
"2018-19","Berrien County","Berrien Academy Performance Learning Center","Leaders","Not Applicable",1,0,0
"2018-19","Berrien County","Berrien Academy Performance Learning Center","Teachers","Total",13.7,11.4,83
"2018-19","Berrien County","Berrien County- All Schools","Leaders","Total",10.4,2.2,21
"2018-19","Berrien County","Berrien County- All Schools","Teachers","Total",228,66.8,29
"2018-19","Berrien County","Berrien Elementary School","Leaders","Not Applicable",2.3,1.1,48
"2018-19","Berrien County","Berrien Elementary School","Teachers","Total",48,18,38
"2018-19","Berrien County","Berrien High School","Leaders","Not Applicable",2.4,0,0
"2018-19","Berrien County","Berrien High School","Teachers","Total",57.6,17.1,30
"2018-19","Berrien County","Berrien Middle School","Leaders","Not Applicable",2.4,0,0
"2018-19","Berrien County","Berrien Middle School","Teachers","Total",52,20.5,39
"2018-19","Berrien County","Berrien Primary School","Leaders","Not Applicable",2.3,1.1,48
"2018-19","Berrien County","Berrien Primary School","Teachers","Total",56.8,15.4,27
"2018-19","Bibb County","Academy For Classical Education","Leaders","High Poverty",2,1.5,75
"2018-19","Bibb County","Academy For Classical Education","Teachers","High Poverty",116,79,68
"2018-19","Bibb County","Academy For Classical Education","Teachers","Total",116,79,68
"2018-19","Bibb County","Alexander II Magnet School","Leaders","High Poverty",2,1,50
"2018-19","Bibb County","Alexander II Magnet School","Teachers","High Poverty",35.6,18.6,52
"2018-19","Bibb County","Alexander II Magnet School","Teachers","Total",35.6,18.6,52
"2018-19","Bibb County","Appling Middle School","Leaders","High Poverty",3,2,67
"2018-19","Bibb County","Appling Middle School","Teachers","High Poverty",68,53,78
"2018-19","Bibb County","Appling Middle School","Teachers","Total",68,53,78
"2018-19","Bibb County","Ballard Hudson Middle School","Leaders","High Poverty",3,2,67
"2018-19","Bibb County","Ballard Hudson Middle School","Teachers","High Poverty",80.1,72.1,90
"2018-19","Bibb County","Ballard Hudson Middle School","Teachers","Total",80.1,72.1,90
"2018-19","Bibb County","Bernd Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Bibb County","Bernd Elementary School","Teachers","High Poverty",38,31,82
"2018-19","Bibb County","Bernd Elementary School","Teachers","Total",38,31,82
"2018-19","Bibb County","Bibb County- All Schools","Leaders","High Poverty",85.7,40.5,47
"2018-19","Bibb County","Bibb County- All Schools","Leaders","Total",89.7,43.5,48
"2018-19","Bibb County","Bibb County- All Schools","Teachers","High Poverty",2338,1129.4,48
"2018-19","Bibb County","Bibb County- All Schools","Teachers","Total",2384,1175.4,49
"2018-19","Bibb County","Brookdale Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Bibb County","Brookdale Elementary School","Teachers","High Poverty",43,35,81
"2018-19","Bibb County","Brookdale Elementary School","Teachers","Total",43,35,81
"2018-19","Bibb County","Bruce Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Bibb County","Bruce Elementary School","Teachers","High Poverty",41,32,78
"2018-19","Bibb County","Bruce Elementary School","Teachers","Total",41,32,78
"2018-19","Bibb County","Burdell Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Bibb County","Burdell Elementary School","Teachers","High Poverty",57.9,35,60
"2018-19","Bibb County","Burdell Elementary School","Teachers","Total",57.9,35,60
"2018-19","Bibb County","Carter Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Bibb County","Carter Elementary School","Teachers","High Poverty",46,38,83
"2018-19","Bibb County","Carter Elementary School","Teachers","Total",46,38,83
"2018-19","Bibb County","Central High School","Leaders","High Poverty",3,1,33
"2018-19","Bibb County","Central High School","Teachers","High Poverty",98.1,73.1,75
"2018-19","Bibb County","Central High School","Teachers","Total",98.1,73.1,75
"2018-19","Bibb County","Hartley Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Bibb County","Hartley Elementary School","Teachers","High Poverty",53.7,42.7,80
"2018-19","Bibb County","Hartley Elementary School","Teachers","Total",53.7,42.7,80
"2018-19","Bibb County","Heard Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Bibb County","Heard Elementary School","Teachers","High Poverty",57,32,56
"2018-19","Bibb County","Heard Elementary School","Teachers","Total",57,32,56
"2018-19","Bibb County","Heritage Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Bibb County","Heritage Elementary School","Teachers","High Poverty",62,42,68
"2018-19","Bibb County","Heritage Elementary School","Teachers","Total",62,42,68
"2018-19","Bibb County","Howard High School","Leaders","High Poverty",3,2,67
"2018-19","Bibb County","Howard High School","Teachers","High Poverty",129.6,108,83
"2018-19","Bibb County","Howard High School","Teachers","Total",129.6,108,83
"2018-19","Bibb County","Howard Middle School","Leaders","High Poverty",3,2,67
"2018-19","Bibb County","Howard Middle School","Teachers","High Poverty",87,67.1,77
"2018-19","Bibb County","Howard Middle School","Teachers","Total",87,67.1,77
