"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2020-21","Bibb County","Rosa Taylor Elementary School","Teachers","Total",40.5,4,10
"2020-21","Bibb County","Rutland High School","Teachers","High Poverty",55.6,5.1,9
"2020-21","Bibb County","Rutland High School","Teachers","Total",55.6,5.1,9
"2020-21","Bibb County","Rutland Middle School","Teachers","High Poverty",53.4,7.9,15
"2020-21","Bibb County","Rutland Middle School","Teachers","Total",53.4,7.9,15
"2020-21","Bibb County","Skyview Elementary School","Teachers","High Poverty",30,0,0
"2020-21","Bibb County","Skyview Elementary School","Teachers","Total",30,0,0
"2020-21","Bibb County","Southfield Elementary School","Teachers","High Poverty",52,15.3,29
"2020-21","Bibb County","Southfield Elementary School","Teachers","Total",52,15.3,29
"2020-21","Bibb County","Southwest High School","Teachers","High Poverty",50.4,8.3,16
"2020-21","Bibb County","Southwest High School","Teachers","Total",50.4,8.3,16
"2020-21","Bibb County","Springdale Elementary School","Teachers","High Poverty",39.5,2.8,7
"2020-21","Bibb County","Springdale Elementary School","Teachers","Total",39.5,2.8,7
"2020-21","Bibb County","Union Elementary School","Teachers","High Poverty",31.5,8.6,27
"2020-21","Bibb County","Union Elementary School","Teachers","Total",31.5,8.6,27
"2020-21","Bibb County","Veterans Elementary School","Teachers","High Poverty",47,13.8,29
"2020-21","Bibb County","Veterans Elementary School","Teachers","Total",47,13.8,29
"2020-21","Bibb County","Vineville Academy","Teachers","High Poverty",32.9,0,0
"2020-21","Bibb County","Vineville Academy","Teachers","Total",32.9,0,0
"2020-21","Bibb County","Weaver Middle School","Teachers","High Poverty",56.2,12.1,22
"2020-21","Bibb County","Weaver Middle School","Teachers","Total",56.2,12.1,22
"2020-21","Bibb County","Westside High School","Teachers","High Poverty",55.8,20.1,36
"2020-21","Bibb County","Westside High School","Teachers","Total",55.8,20.1,36
"2020-21","Bibb County","Williams Elementary School","Teachers","High Poverty",24.5,7,29
"2020-21","Bibb County","Williams Elementary School","Teachers","Total",24.5,7,29
"2020-21","Bleckley County","Bleckley County Elementary School","Teachers","Total",40.9,0.8,2
"2020-21","Bleckley County","Bleckley County High School","Teachers","Total",41.6,4.2,10
"2020-21","Bleckley County","Bleckley County Primary School","Teachers","Total",38.6,0,0
"2020-21","Bleckley County","Bleckley County Success Academy","Teachers","Total",1.8,1.8,64
"2020-21","Bleckley County","Bleckley County- All Schools","Teachers","Total",160.4,8.6,5
"2020-21","Bleckley County","Bleckley Middle School","Teachers","Total",37.6,1.8,5
"2020-21","Brantley County","Atkinson Elementary School","Teachers","Total",20.3,0.4,2
"2020-21","Brantley County","Brantley County High School","Teachers","Total",54.6,16.5,30
"2020-21","Brantley County","Brantley County Middle School","Teachers","Total",34.2,5.2,15
"2020-21","Brantley County","Brantley County- All Schools","Teachers","Total",219.8,24.8,11
"2020-21","Brantley County","Hoboken Elementary School","Teachers","Total",35.6,2,6
"2020-21","Brantley County","Nahunta Elementary School","Teachers","Total",20.9,0.7,3
"2020-21","Brantley County","Nahunta Primary School","Teachers","Total",28.5,0,0
"2020-21","Brantley County","Waynesville Primary School","Teachers","Total",25.6,0,0
"2020-21","Bremen City","Bremen 4th  Grade Academy","Teachers","Low Poverty",22,1.4,6
"2020-21","Bremen City","Bremen 4th  Grade Academy","Teachers","Total",22,1.4,6
"2020-21","Bremen City","Bremen City- All Schools","Teachers","Low Poverty",138,5.2,4
"2020-21","Bremen City","Bremen City- All Schools","Teachers","Total",138,5.2,4
"2020-21","Bremen City","Bremen High School","Teachers","Low Poverty",39,1.3,3
"2020-21","Bremen City","Bremen High School","Teachers","Total",39,1.3,3
"2020-21","Bremen City","Bremen Middle School","Teachers","Low Poverty",30.7,2.5,8
"2020-21","Bremen City","Bremen Middle School","Teachers","Total",30.7,2.5,8
"2020-21","Bremen City","Jones Elementary School","Teachers","Low Poverty",46.4,0,0
"2020-21","Bremen City","Jones Elementary School","Teachers","Total",46.4,0,0
"2020-21","Brooks County","Brooks County Early Learning Center","Teachers","Total",6,0,0
"2020-21","Brooks County","Brooks County High School","Teachers","High Poverty",33.3,4.2,13
"2020-21","Brooks County","Brooks County High School","Teachers","Total",33.3,4.2,13
"2020-21","Brooks County","Brooks County Middle School","Teachers","High Poverty",31,4.2,14
"2020-21","Brooks County","Brooks County Middle School","Teachers","Total",31,4.2,14
"2020-21","Brooks County","Brooks County- All Schools","Teachers","High Poverty",140.6,15,11
"2020-21","Brooks County","Brooks County- All Schools","Teachers","Total",146.6,15,10
"2020-21","Brooks County","Delta Innovative School","Teachers","High Poverty",5.8,2.7,46
"2020-21","Brooks County","Delta Innovative School","Teachers","Total",5.8,2.7,46
"2020-21","Brooks County","North Brooks Elementary School","Teachers","High Poverty",28.5,1.5,5
"2020-21","Brooks County","North Brooks Elementary School","Teachers","Total",28.5,1.5,5
"2020-21","Brooks County","Quitman Elementary School","Teachers","High Poverty",42,2.4,6
"2020-21","Brooks County","Quitman Elementary School","Teachers","Total",42,2.4,6
"2020-21","Bryan County","Bryan County Elementary School","Teachers","Total",45.4,0.3,1
"2020-21","Bryan County","Bryan County High School","Teachers","Total",37.6,2.1,6
"2020-21","Bryan County","Bryan County Middle School","Teachers","Total",35.7,3.8,11
"2020-21","Bryan County","Bryan County- All Schools","Teachers","Low Poverty",467.8,17.3,4
"2020-21","Bryan County","Bryan County- All Schools","Teachers","Total",612.1,24,4
"2020-21","Bryan County","Dr. George Washington Carver Elementary School","Teachers","Low Poverty",41.4,0.3,1
"2020-21","Bryan County","Dr. George Washington Carver Elementary School","Teachers","Total",41.4,0.3,1
"2020-21","Bryan County","Frances Meeks Elementary School","Teachers","Low Poverty",42.9,0.4,1
"2020-21","Bryan County","Frances Meeks Elementary School","Teachers","Total",42.9,0.4,1
"2020-21","Bryan County","Lanier Primary School","Teachers","Total",29.6,0.6,2
"2020-21","Bryan County","McAllister Elementary School","Teachers","Low Poverty",49.5,0,0
"2020-21","Bryan County","McAllister Elementary School","Teachers","Total",49.5,0,0
"2020-21","Bryan County","Richmond Hill Elementary School","Teachers","Low Poverty",40.3,0,0
"2020-21","Bryan County","Richmond Hill Elementary School","Teachers","Total",40.3,0,0
"2020-21","Bryan County","Richmond Hill High School","Teachers","Low Poverty",135.7,8.5,6
"2020-21","Bryan County","Richmond Hill High School","Teachers","Total",135.7,8.5,6
"2020-21","Bryan County","Richmond Hill Middle School","Teachers","Low Poverty",109.6,7.5,7
"2020-21","Bryan County","Richmond Hill Middle School","Teachers","Total",109.6,7.5,7
"2020-21","Bryan County","Richmond Hill Primary School","Teachers","Low Poverty",44.3,0.5,1
"2020-21","Bryan County","Richmond Hill Primary School","Teachers","Total",44.3,0.5,1
"2020-21","Buford City","Buford Academy","Teachers","Low Poverty",79,0,0
"2020-21","Buford City","Buford Academy","Teachers","Total",79,0,0
"2020-21","Buford City","Buford City- All Schools","Teachers","Low Poverty",319.2,0.5,0
"2020-21","Buford City","Buford City- All Schools","Teachers","Total",319.2,0.5,0
"2020-21","Buford City","Buford Elementary School","Teachers","Low Poverty",30.8,0.5,2
"2020-21","Buford City","Buford Elementary School","Teachers","Total",30.8,0.5,2
"2020-21","Buford City","Buford High School","Teachers","Low Poverty",91.7,0,0
"2020-21","Buford City","Buford High School","Teachers","Total",91.7,0,0
"2020-21","Buford City","Buford Middle School","Teachers","Low Poverty",70.8,0,0
"2020-21","Buford City","Buford Middle School","Teachers","Total",70.8,0,0
"2020-21","Buford City","Buford Senior Academy","Teachers","Low Poverty",47,0,0
"2020-21","Buford City","Buford Senior Academy","Teachers","Total",47,0,0
"2020-21","Bulloch County","Brooklet Elementary School","Teachers","Low Poverty",46.6,1.7,4
"2020-21","Bulloch County","Brooklet Elementary School","Teachers","Total",46.6,1.7,4
"2020-21","Bulloch County","Bulloch County- All Schools","Teachers","High Poverty",123.2,9.5,8
"2020-21","Bulloch County","Bulloch County- All Schools","Teachers","Low Poverty",132.2,5.2,4
"2020-21","Bulloch County","Bulloch County- All Schools","Teachers","Total",652.1,30.3,5
"2020-21","Bulloch County","Julia P. Bryant Elementary School","Teachers","Total",40.5,0.1,0
"2020-21","Bulloch County","Langston Chapel Elementary School","Teachers","High Poverty",44.8,0.8,2
"2020-21","Bulloch County","Langston Chapel Elementary School","Teachers","Total",44.8,0.8,2
"2020-21","Bulloch County","Langston Chapel Middle School","Teachers","High Poverty",54.6,6.1,11
"2020-21","Bulloch County","Langston Chapel Middle School","Teachers","Total",54.6,6.1,11
"2020-21","Bulloch County","Mattie Lively Elementary School","Teachers","Total",41.6,1.2,3
"2020-21","Bulloch County","Mill Creek Elementary School","Teachers","Total",36.4,0,0
"2020-21","Bulloch County","Nevils Elementary School","Teachers","Total",29.4,0.6,2
"2020-21","Bulloch County","Portal Elementary School","Teachers","Total",26.3,0,0
"2020-21","Bulloch County","Portal Middle/High School","Teachers","Total",30.4,0.5,2
"2020-21","Bulloch County","Sallie Zetterower Elementary School","Teachers","Total",47.3,0,0
"2020-21","Bulloch County","Southeast Bulloch High School","Teachers","Low Poverty",52.7,0.8,2
"2020-21","Bulloch County","Southeast Bulloch High School","Teachers","Total",52.7,0.8,2
"2020-21","Bulloch County","Southeast Bulloch Middle School","Teachers","Total",49.8,6.2,12
"2020-21","Bulloch County","Statesboro High School","Teachers","Total",86.1,10.1,12
"2020-21","Bulloch County","Stilson Elementary School","Teachers","Total",28,0,0
"2020-21","Bulloch County","William James Middle School","Teachers","Total",37.6,2.2,6
"2020-21","Burke County","Blakeney Elementary","Teachers","High Poverty",55,4.8,9
"2020-21","Burke County","Blakeney Elementary","Teachers","Total",55,4.8,9
"2020-21","Burke County","Burke County High School","Teachers","High Poverty",80,8.6,11
"2020-21","Burke County","Burke County High School","Teachers","Total",80,8.6,11
"2020-21","Burke County","Burke County Middle School","Teachers","High Poverty",69.2,1.5,2
"2020-21","Burke County","Burke County Middle School","Teachers","Total",69.2,1.5,2
"2020-21","Burke County","Burke County- All Schools","Teachers","High Poverty",297.2,16.6,6
"2020-21","Burke County","Burke County- All Schools","Teachers","Total",297.2,16.6,6
"2020-21","Burke County","S G A Elementary School","Teachers","High Poverty",24,0,0
"2020-21","Burke County","S G A Elementary School","Teachers","Total",24,0,0
"2020-21","Burke County","Waynesboro Primary School","Teachers","High Poverty",69,1.7,2
"2020-21","Burke County","Waynesboro Primary School","Teachers","Total",69,1.7,2
"2020-21","Butts County","Butts County- All Schools","Teachers","Total",218.8,8.3,4
"2020-21","Butts County","Hampton L. Daughtry Elementary School","Teachers","Total",36.4,0,0
"2020-21","Butts County","Henderson Middle School","Teachers","Total",48.8,4.9,10
"2020-21","Butts County","Jackson Elementary School","Teachers","Total",35.7,0,0
"2020-21","Butts County","Jackson High School","Teachers","Total",56.6,3.5,6
"2020-21","Butts County","Stark Elementary School","Teachers","Total",41.4,0,0
"2020-21","Calhoun City","Calhoun City- All Schools","Teachers","Total",210.5,5.2,2
"2020-21","Calhoun City","Calhoun Elementary School","Teachers","Total",97.9,0,0
"2020-21","Calhoun City","Calhoun High School","Teachers","Total",61.8,4.8,8
"2020-21","Calhoun City","Calhoun Middle School","Teachers","Total",50.9,0.4,1
"2020-21","Calhoun County","Calhoun County Elementary School","Teachers","High Poverty",13.5,3,22
"2020-21","Calhoun County","Calhoun County Elementary School","Teachers","Total",13.5,3,22
"2020-21","Calhoun County","Calhoun County High School","Teachers","High Poverty",13.3,2.7,20
"2020-21","Calhoun County","Calhoun County High School","Teachers","Total",13.3,2.7,20
"2020-21","Calhoun County","Calhoun County Middle School","Teachers","High Poverty",7.5,1.4,18
"2020-21","Calhoun County","Calhoun County Middle School","Teachers","Total",7.5,1.4,18
"2020-21","Calhoun County","Calhoun County- All Schools","Teachers","High Poverty",34.3,7.1,21
"2020-21","Calhoun County","Calhoun County- All Schools","Teachers","Total",34.3,7.1,21
"2020-21","Camden County","Camden County High School","Teachers","Low Poverty",156.7,5.7,4
"2020-21","Camden County","Camden County High School","Teachers","Total",156.7,5.7,4
"2020-21","Camden County","Camden County- All Schools","Teachers","Low Poverty",193.7,5.7,3
"2020-21","Camden County","Camden County- All Schools","Teachers","Total",599.9,10.9,2
"2020-21","Camden County","Camden Middle School","Teachers","Total",72.1,2,3
"2020-21","Camden County","Crooked River Elementary School","Teachers","Total",36,1.3,4
"2020-21","Camden County","David L Rainer Elementary School","Teachers","Total",32,0,0
"2020-21","Camden County","Kingsland Elementary School","Teachers","Total",27,0.4,1
"2020-21","Camden County","Mamie Lou Gross Elementary School","Teachers","Total",37,0,0
"2020-21","Camden County","Mary Lee Clark Elementary School","Teachers","Total",33,0,0
"2020-21","Camden County","Matilda Harris Elementary School","Teachers","Total",43,0,0
"2020-21","Camden County","Saint Marys Elementary School","Teachers","Total",39,0.1,0
"2020-21","Camden County","Saint Marys Middle School","Teachers","Total",63.1,1.5,2
"2020-21","Camden County","Sugarmill Elementary","Teachers","Low Poverty",37,0,0
"2020-21","Camden County","Sugarmill Elementary","Teachers","Total",37,0,0
"2020-21","Camden County","Woodbine Elementary School","Teachers","Total",24,0,0
"2020-21","Candler County","Candler County- All Schools","Teachers","Total",139,4.5,3
"2020-21","Candler County","Metter Career Academy","Teachers","Total",12.5,1.2,10
"2020-21","Candler County","Metter Elementary School","Teachers","Total",69,1,1
"2020-21","Candler County","Metter High School","Teachers","Total",25.1,0.8,3
"2020-21","Candler County","Metter Middle School","Teachers","Total",32.3,1.5,5
"2020-21","Carroll County","Bay Springs Middle School","Teachers","Total",54,2.2,4
"2020-21","Carroll County","Bowdon Elementary School","Teachers","Total",38.1,0,0
"2020-21","Carroll County","Bowdon High School","Teachers","Total",25.4,0.4,2
"2020-21","Carroll County","Bowdon Middle School","Teachers","Total",20,2.1,10
"2020-21","Carroll County","Carroll County- All Schools","Teachers","High Poverty",1,1,50
"2020-21","Carroll County","Carroll County- All Schools","Teachers","Total",919.5,24.2,3
"2020-21","Carroll County","Central Elementary School","Teachers","Total",67.7,0.7,1
"2020-21","Carroll County","Central High School","Teachers","Total",59.3,4,7
"2020-21","Carroll County","Central Middle School","Teachers","Total",63.9,1.3,2
"2020-21","Carroll County","Glanton-Hindsman Elementary","Teachers","Total",38.7,0,0
"2020-21","Carroll County","Ithica Elementary","Teachers","Total",45.5,1,2
"2020-21","Carroll County","KidsPeace","Teachers","High Poverty",1,1,50
"2020-21","Carroll County","KidsPeace","Teachers","Total",1,1,50
"2020-21","Carroll County","Mount Zion Elementary School","Teachers","Total",43.5,0.1,0
"2020-21","Carroll County","Mt. Zion High School","Teachers","Total",25.4,0.6,2
"2020-21","Carroll County","Mt. Zion Middle School","Teachers","Total",23.2,0,0
"2020-21","Carroll County","Providence Elementary School","Teachers","Total",28.7,0,0
"2020-21","Carroll County","Roopville Elementary School","Teachers","Total",26.2,0,0
"2020-21","Carroll County","Sand Hill Elementary School","Teachers","Total",40.9,0,0
"2020-21","Carroll County","Sharp Creek Elementary School","Teachers","Total",38.9,1,3
"2020-21","Carroll County","Temple Elementary School","Teachers","Total",34.9,0,0
"2020-21","Carroll County","Temple High School","Teachers","Total",36.1,1.6,4
"2020-21","Carroll County","Temple Middle School","Teachers","Total",34.3,0,0
"2020-21","Carroll County","Villa Rica Elementary School","Teachers","Total",28.9,0.2,1
