"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2019-20","Bartow County","Bartow County- All Schools","Leaders","Total",50,18,36
"2019-20","Bartow County","Bartow County- All Schools","Teachers","Low Poverty",137.6,40,29
"2019-20","Bartow County","Bartow County- All Schools","Teachers","Total",841.3,226.5,27
"2019-20","Bartow County","Cass High School","Leaders","Not Applicable",3.8,1,27
"2019-20","Bartow County","Cass High School","Teachers","Total",78.6,24.1,31
"2019-20","Bartow County","Cass Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Bartow County","Cass Middle School","Teachers","Total",56,23,41
"2019-20","Bartow County","Clear Creek Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Clear Creek Elementary School","Teachers","Total",41.7,12,29
"2019-20","Bartow County","Cloverleaf Elementary","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Cloverleaf Elementary","Teachers","Total",49.5,15,30
"2019-20","Bartow County","Emerson Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Emerson Elementary School","Teachers","Total",33,14,42
"2019-20","Bartow County","Euharlee Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Euharlee Elementary School","Teachers","Total",35.5,10.5,30
"2019-20","Bartow County","Hamilton Crossing Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Bartow County","Hamilton Crossing Elementary School","Teachers","Total",39.5,11,28
"2019-20","Bartow County","Kingston Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Kingston Elementary School","Teachers","Total",35.5,12,34
"2019-20","Bartow County","Mission Road Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Mission Road Elementary School","Teachers","Total",31.5,4.5,14
"2019-20","Bartow County","Pine Log Elementary","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Pine Log Elementary","Teachers","Total",31.5,9,29
"2019-20","Bartow County","Red Top Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Bartow County","Red Top Middle School","Teachers","Total",39,18,46
"2019-20","Bartow County","Taylorsville Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Bartow County","Taylorsville Elementary School","Teachers","Total",33.5,9,27
"2019-20","Bartow County","White Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Bartow County","White Elementary School","Teachers","Total",38,5,13
"2019-20","Bartow County","Woodland High School","Leaders","Low Poverty",3.8,2,53
"2019-20","Bartow County","Woodland High School","Teachers","Low Poverty",76.5,24,31
"2019-20","Bartow County","Woodland High School","Teachers","Total",76.5,24,31
"2019-20","Bartow County","Woodland Middle School at Euharlee","Leaders","Not Applicable",3,1,33
"2019-20","Bartow County","Woodland Middle School at Euharlee","Teachers","Total",40,13,33
"2019-20","Ben Hill County","Ben Hill County Middle School","Leaders","Not Applicable",2.3,2,89
"2019-20","Ben Hill County","Ben Hill County Middle School","Teachers","Total",48.3,24.1,50
"2019-20","Ben Hill County","Ben Hill County Primary School","Leaders","Not Applicable",2,0,0
"2019-20","Ben Hill County","Ben Hill County Primary School","Teachers","Total",50,8.5,17
"2019-20","Ben Hill County","Ben Hill County- All Schools","Leaders","Total",9.3,5,54
"2019-20","Ben Hill County","Ben Hill County- All Schools","Teachers","Total",193,51.5,27
"2019-20","Ben Hill County","Ben Hill Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Ben Hill County","Ben Hill Elementary School","Teachers","Total",44.8,16,36
"2019-20","Ben Hill County","Fitzgerald High School","Leaders","Not Applicable",3,2,68
"2019-20","Ben Hill County","Fitzgerald High School","Teachers","Total",48.9,22.3,46
"2019-20","Ben Hill County","Hurricane Transition Academy","Leaders","Not Applicable",0.1,0,0
"2019-20","Ben Hill County","Hurricane Transition Academy","Teachers","Total",1,1,50
"2019-20","Berrien County","Berrien Academy Performance Learning Center","Leaders","Low Poverty",1.2,0,0
"2019-20","Berrien County","Berrien Academy Performance Learning Center","Teachers","Low Poverty",2.5,1.1,44
"2019-20","Berrien County","Berrien Academy Performance Learning Center","Teachers","Total",2.5,1.1,44
"2019-20","Berrien County","Berrien County- All Schools","Leaders","Low Poverty",1.2,0,0
"2019-20","Berrien County","Berrien County- All Schools","Leaders","Total",10.6,2.2,21
"2019-20","Berrien County","Berrien County- All Schools","Teachers","Low Poverty",18.4,3.4,18
"2019-20","Berrien County","Berrien County- All Schools","Teachers","Total",201.8,55.3,27
"2019-20","Berrien County","Berrien Elementary School","Leaders","Not Applicable",2.3,1.1,48
"2019-20","Berrien County","Berrien Elementary School","Teachers","Total",42.2,13,31
"2019-20","Berrien County","Berrien High School","Leaders","Not Applicable",2.4,0,0
"2019-20","Berrien County","Berrien High School","Teachers","Total",54.5,18.1,33
"2019-20","Berrien County","Berrien Middle School","Leaders","Not Applicable",2.4,0,0
"2019-20","Berrien County","Berrien Middle School","Teachers","Total",48.8,15.4,32
"2019-20","Berrien County","Berrien Primary School","Leaders","Not Applicable",2.3,1.1,48
"2019-20","Berrien County","Berrien Primary School","Teachers","Total",53.8,12.5,23
"2019-20","Bibb County","Alexander II Magnet School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Alexander II Magnet School","Teachers","High Poverty",32.5,12,37
"2019-20","Bibb County","Alexander II Magnet School","Teachers","Total",32.5,12,37
"2019-20","Bibb County","Appling Middle School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Appling Middle School","Teachers","High Poverty",42,30.6,73
"2019-20","Bibb County","Appling Middle School","Teachers","Total",42,30.6,73
"2019-20","Bibb County","Ballard Hudson Middle School","Leaders","High Poverty",3,1,33
"2019-20","Bibb County","Ballard Hudson Middle School","Teachers","High Poverty",45.2,35.1,78
"2019-20","Bibb County","Ballard Hudson Middle School","Teachers","Total",45.2,35.1,78
"2019-20","Bibb County","Bernd Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Bernd Elementary School","Teachers","High Poverty",27,19,70
"2019-20","Bibb County","Bernd Elementary School","Teachers","Total",27,19,70
"2019-20","Bibb County","Bibb County- All Schools","Leaders","High Poverty",80,29,36
"2019-20","Bibb County","Bibb County- All Schools","Leaders","Low Poverty",0.5,0,0
"2019-20","Bibb County","Bibb County- All Schools","Leaders","Total",84.5,30,36
"2019-20","Bibb County","Bibb County- All Schools","Teachers","High Poverty",1373.4,630.9,46
"2019-20","Bibb County","Bibb County- All Schools","Teachers","Low Poverty",4,3,75
"2019-20","Bibb County","Bibb County- All Schools","Teachers","Total",1377.4,633.9,46
"2019-20","Bibb County","Brookdale Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Brookdale Elementary School","Teachers","High Poverty",44,37,84
"2019-20","Bibb County","Brookdale Elementary School","Teachers","Total",44,37,84
"2019-20","Bibb County","Bruce Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Bruce Elementary School","Teachers","High Poverty",25.5,16,63
"2019-20","Bibb County","Bruce Elementary School","Teachers","Total",25.5,16,63
"2019-20","Bibb County","Burdell Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Burdell Elementary School","Teachers","High Poverty",35.5,13.5,38
"2019-20","Bibb County","Burdell Elementary School","Teachers","Total",35.5,13.5,38
"2019-20","Bibb County","Carter Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Carter Elementary School","Teachers","High Poverty",31,19,61
"2019-20","Bibb County","Carter Elementary School","Teachers","Total",31,19,61
"2019-20","Bibb County","Central High School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Central High School","Teachers","High Poverty",60.8,33.3,55
"2019-20","Bibb County","Central High School","Teachers","Total",60.8,33.3,55
"2019-20","Bibb County","Hartley Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Hartley Elementary School","Teachers","High Poverty",30.9,20,65
"2019-20","Bibb County","Hartley Elementary School","Teachers","Total",30.9,20,65
"2019-20","Bibb County","Heard Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Heard Elementary School","Teachers","High Poverty",36.2,18.8,52
"2019-20","Bibb County","Heard Elementary School","Teachers","Total",36.2,18.8,52
"2019-20","Bibb County","Heritage Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Heritage Elementary School","Teachers","High Poverty",42.5,25,59
"2019-20","Bibb County","Heritage Elementary School","Teachers","Total",42.5,25,59
"2019-20","Bibb County","Howard High School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Howard High School","Teachers","High Poverty",67.8,40.6,60
"2019-20","Bibb County","Howard High School","Teachers","Total",67.8,40.6,60
"2019-20","Bibb County","Howard Middle School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Howard Middle School","Teachers","High Poverty",57.1,37.1,65
"2019-20","Bibb County","Howard Middle School","Teachers","Total",57.1,37.1,65
"2019-20","Bibb County","Ingram/Pye Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Ingram/Pye Elementary School","Teachers","High Poverty",27,14,52
"2019-20","Bibb County","Ingram/Pye Elementary School","Teachers","Total",27,14,52
"2019-20","Bibb County","Lane Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Lane Elementary School","Teachers","High Poverty",28,11.5,41
"2019-20","Bibb County","Lane Elementary School","Teachers","Total",28,11.5,41
"2019-20","Bibb County","Martin Luther King Jr Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Martin Luther King Jr Elementary School","Teachers","High Poverty",40.5,23,57
"2019-20","Bibb County","Martin Luther King Jr Elementary School","Teachers","Total",40.5,23,57
"2019-20","Bibb County","Miller Magnet Middle School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Miller Magnet Middle School","Teachers","High Poverty",38,17,45
"2019-20","Bibb County","Miller Magnet Middle School","Teachers","Total",38,17,45
"2019-20","Bibb County","Northeast High School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Northeast High School","Teachers","High Poverty",45.9,28.6,62
"2019-20","Bibb County","Northeast High School","Teachers","Total",45.9,28.6,62
"2019-20","Bibb County","Porter Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Porter Elementary School","Teachers","High Poverty",28.5,13.5,47
"2019-20","Bibb County","Porter Elementary School","Teachers","Total",28.5,13.5,47
"2019-20","Bibb County","Price Academy","Leaders","Low Poverty",0.5,0,0
"2019-20","Bibb County","Price Academy","Teachers","Low Poverty",4,3,75
"2019-20","Bibb County","Price Academy","Teachers","Total",4,3,75
"2019-20","Bibb County","Rosa Taylor Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Rosa Taylor Elementary School","Teachers","High Poverty",41,23.5,57
"2019-20","Bibb County","Rosa Taylor Elementary School","Teachers","Total",41,23.5,57
"2019-20","Bibb County","Rutland High School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Rutland High School","Teachers","High Poverty",54.7,19.1,35
"2019-20","Bibb County","Rutland High School","Teachers","Total",54.7,19.1,35
"2019-20","Bibb County","Rutland Middle School","Leaders","High Poverty",3,2,67
"2019-20","Bibb County","Rutland Middle School","Teachers","High Poverty",50.3,31.3,62
"2019-20","Bibb County","Rutland Middle School","Teachers","Total",50.3,31.3,62
"2019-20","Bibb County","Skyview Elementary School","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Skyview Elementary School","Teachers","High Poverty",31,12,39
"2019-20","Bibb County","Skyview Elementary School","Teachers","Total",31,12,39
"2019-20","Bibb County","Southfield Elementary School","Leaders","High Poverty",3,1,33
"2019-20","Bibb County","Southfield Elementary School","Teachers","High Poverty",52,28.5,55
"2019-20","Bibb County","Southfield Elementary School","Teachers","Total",52,28.5,55
"2019-20","Bibb County","Southwest High School","Leaders","High Poverty",3,1,33
"2019-20","Bibb County","Southwest High School","Teachers","High Poverty",52.4,36.1,69
"2019-20","Bibb County","Southwest High School","Teachers","Total",52.4,36.1,69
"2019-20","Bibb County","Springdale Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Springdale Elementary School","Teachers","High Poverty",41,18,44
"2019-20","Bibb County","Springdale Elementary School","Teachers","Total",41,18,44
"2019-20","Bibb County","Union Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Union Elementary School","Teachers","High Poverty",33,21,64
"2019-20","Bibb County","Union Elementary School","Teachers","Total",33,21,64
"2019-20","Bibb County","Veterans Elementary School","Leaders","High Poverty",3,0,0
"2019-20","Bibb County","Veterans Elementary School","Teachers","High Poverty",51,30,59
"2019-20","Bibb County","Veterans Elementary School","Teachers","Total",51,30,59
"2019-20","Bibb County","Vineville Academy","Leaders","High Poverty",2,1,50
"2019-20","Bibb County","Vineville Academy","Teachers","High Poverty",34.9,19.5,56
"2019-20","Bibb County","Vineville Academy","Teachers","Total",34.9,19.5,56
"2019-20","Bibb County","Weaver Middle School","Leaders","High Poverty",3,1,33
"2019-20","Bibb County","Weaver Middle School","Teachers","High Poverty",58.1,38.1,65
"2019-20","Bibb County","Weaver Middle School","Teachers","Total",58.1,38.1,65
"2019-20","Bibb County","Westside High School","Leaders","High Poverty",3,0,0
"2019-20","Bibb County","Westside High School","Teachers","High Poverty",62.5,43.4,69
"2019-20","Bibb County","Westside High School","Teachers","Total",62.5,43.4,69
"2019-20","Bibb County","Williams Elementary School","Leaders","High Poverty",2,0,0
"2019-20","Bibb County","Williams Elementary School","Teachers","High Poverty",26,16,62
"2019-20","Bibb County","Williams Elementary School","Teachers","Total",26,16,62
"2019-20","Bleckley County","Bleckley County Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Bleckley County","Bleckley County Elementary School","Teachers","Total",37.7,16.6,44
"2019-20","Bleckley County","Bleckley County High School","Leaders","Not Applicable",2,1,50
"2019-20","Bleckley County","Bleckley County High School","Teachers","Total",41.9,16.2,39
"2019-20","Bleckley County","Bleckley County Primary School","Leaders","Not Applicable",2,0,0
"2019-20","Bleckley County","Bleckley County Primary School","Teachers","Total",38.6,6.5,17
"2019-20","Bleckley County","Bleckley County Success Academy","Leaders","Not Applicable",1.8,0,0
"2019-20","Bleckley County","Bleckley County Success Academy","Teachers","Total",0.8,0,0
"2019-20","Bleckley County","Bleckley County- All Schools","Leaders","Total",9.8,3,31
"2019-20","Bleckley County","Bleckley County- All Schools","Teachers","Total",156.9,39,25
"2019-20","Bleckley County","Bleckley Middle School","Leaders","Not Applicable",2,1,50
"2019-20","Bleckley County","Bleckley Middle School","Teachers","Total",37.9,9.8,26
"2019-20","Brantley County","Atkinson Elementary School","Leaders","Not Applicable",1.5,0.5,33
"2019-20","Brantley County","Atkinson Elementary School","Teachers","Total",20,10.2,51
"2019-20","Brantley County","Brantley County High School","Leaders","Not Applicable",3.6,2.6,72
