"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2018-19","Bibb County","Skyview Elementary School","Teachers","High Poverty",43,3.4,8
"2018-19","Bibb County","Skyview Elementary School","Teachers","Total",43,3.4,8
"2018-19","Bibb County","Southfield Elementary School","Teachers","High Poverty",84.3,19.1,23
"2018-19","Bibb County","Southfield Elementary School","Teachers","Total",84.3,19.1,23
"2018-19","Bibb County","Southwest High School","Teachers","High Poverty",85.2,26.3,31
"2018-19","Bibb County","Southwest High School","Teachers","Total",85.2,26.3,31
"2018-19","Bibb County","Springdale Elementary School","Teachers","High Poverty",62,7.6,12
"2018-19","Bibb County","Springdale Elementary School","Teachers","Total",62,7.6,12
"2018-19","Bibb County","Union Elementary School","Teachers","High Poverty",63.9,11.8,18
"2018-19","Bibb County","Union Elementary School","Teachers","Total",63.9,11.8,18
"2018-19","Bibb County","Veterans Elementary School","Teachers","High Poverty",79,22.1,28
"2018-19","Bibb County","Veterans Elementary School","Teachers","Total",79,22.1,28
"2018-19","Bibb County","Vineville Academy","Teachers","High Poverty",39.7,2.1,5
"2018-19","Bibb County","Vineville Academy","Teachers","Total",39.7,2.1,5
"2018-19","Bibb County","Weaver Middle School","Teachers","High Poverty",85.1,19.4,23
"2018-19","Bibb County","Weaver Middle School","Teachers","Total",85.1,19.4,23
"2018-19","Bibb County","Westside High School","Teachers","High Poverty",104.1,36.2,35
"2018-19","Bibb County","Westside High School","Teachers","Total",104.1,36.2,35
"2018-19","Bibb County","Williams Elementary School","Teachers","High Poverty",49,9.9,20
"2018-19","Bibb County","Williams Elementary School","Teachers","Total",49,9.9,20
"2018-19","Bleckley County","Bleckley County Elementary School","Teachers","Total",40.5,3.8,9
"2018-19","Bleckley County","Bleckley County High School","Teachers","Total",47.4,4.8,10
"2018-19","Bleckley County","Bleckley County Primary School","Teachers","Total",48.1,2.3,5
"2018-19","Bleckley County","Bleckley County Success Academy","Teachers","High Poverty",3.3,3,92
"2018-19","Bleckley County","Bleckley County Success Academy","Teachers","Total",3.3,3,92
"2018-19","Bleckley County","Bleckley County- All Schools","Teachers","High Poverty",5,3,60
"2018-19","Bleckley County","Bleckley County- All Schools","Teachers","Total",189.4,26,14
"2018-19","Bleckley County","Bleckley Middle School","Teachers","Total",43.2,12,28
"2018-19","Brantley County","Atkinson Elementary School","Teachers","Total",26.6,4.9,18
"2018-19","Brantley County","Brantley County High School","Teachers","Total",65.1,20.3,31
"2018-19","Brantley County","Brantley County Middle School","Teachers","Total",44.1,10.1,23
"2018-19","Brantley County","Brantley County- All Schools","Teachers","Total",279.3,56.8,20
"2018-19","Brantley County","Hoboken Elementary School","Teachers","Total",45.3,6.3,14
"2018-19","Brantley County","Nahunta Elementary School","Teachers","Total",26.7,5.7,21
"2018-19","Brantley County","Nahunta Primary School","Teachers","Total",36.7,4.7,13
"2018-19","Brantley County","Waynesville Primary School","Teachers","Total",34.8,4.9,14
"2018-19","Bremen City","Bremen 4th & 5th Grade Academy","Teachers","Low Poverty",21.3,0,0
"2018-19","Bremen City","Bremen 4th & 5th Grade Academy","Teachers","Total",21.3,0,0
"2018-19","Bremen City","Bremen City- All Schools","Teachers","Low Poverty",167.4,4.4,3
"2018-19","Bremen City","Bremen City- All Schools","Teachers","Total",167.4,4.4,3
"2018-19","Bremen City","Bremen High School","Teachers","Low Poverty",61,1.8,3
"2018-19","Bremen City","Bremen High School","Teachers","Total",61,1.8,3
"2018-19","Bremen City","Bremen Middle School","Teachers","Low Poverty",32.2,0,0
"2018-19","Bremen City","Bremen Middle School","Teachers","Total",32.2,0,0
"2018-19","Bremen City","Jones Elementary School","Teachers","Low Poverty",52.9,2.6,5
"2018-19","Bremen City","Jones Elementary School","Teachers","Total",52.9,2.6,5
"2018-19","Brooks County","Brooks County Early Learning Center","Teachers","Total",10,0,0
"2018-19","Brooks County","Brooks County High School","Teachers","High Poverty",37.3,3,8
"2018-19","Brooks County","Brooks County High School","Teachers","Total",37.3,3,8
"2018-19","Brooks County","Brooks County Middle School","Teachers","High Poverty",34.7,6.2,18
"2018-19","Brooks County","Brooks County Middle School","Teachers","Total",34.7,6.2,18
"2018-19","Brooks County","Brooks County- All Schools","Teachers","High Poverty",149.7,15.1,10
"2018-19","Brooks County","Brooks County- All Schools","Teachers","Total",159.7,15.1,9
"2018-19","Brooks County","Delta Innovative School","Teachers","High Poverty",5,2.7,53
"2018-19","Brooks County","Delta Innovative School","Teachers","Total",5,2.7,53
"2018-19","Brooks County","North Brooks Elementary School","Teachers","High Poverty",29.9,1,3
"2018-19","Brooks County","North Brooks Elementary School","Teachers","Total",29.9,1,3
"2018-19","Brooks County","Quitman Elementary School","Teachers","High Poverty",42.9,2.3,5
"2018-19","Brooks County","Quitman Elementary School","Teachers","Total",42.9,2.3,5
"2018-19","Bryan County","Bryan County Elementary School","Teachers","Total",42.5,4.7,11
"2018-19","Bryan County","Bryan County High School","Teachers","Total",43.5,3.1,7
"2018-19","Bryan County","Bryan County Middle School","Teachers","Total",36.8,12,33
"2018-19","Bryan County","Bryan County- All Schools","Teachers","Low Poverty",538.1,29.9,6
"2018-19","Bryan County","Bryan County- All Schools","Teachers","Total",710.3,51.7,7
"2018-19","Bryan County","Dr. George Washington Carver Elementary School","Teachers","Low Poverty",52.5,0.3,1
"2018-19","Bryan County","Dr. George Washington Carver Elementary School","Teachers","Total",52.5,0.3,1
"2018-19","Bryan County","Lanier Primary School","Teachers","Total",52.7,3.1,6
"2018-19","Bryan County","McAllister Elementary School","Teachers","Low Poverty",91,0.7,1
"2018-19","Bryan County","McAllister Elementary School","Teachers","Total",91,0.7,1
"2018-19","Bryan County","Richmond Hill Elementary School","Teachers","Low Poverty",57.8,0.2,0
"2018-19","Bryan County","Richmond Hill Elementary School","Teachers","Total",57.8,0.2,0
"2018-19","Bryan County","Richmond Hill High School","Teachers","Low Poverty",144.4,12.3,8
"2018-19","Bryan County","Richmond Hill High School","Teachers","Total",144.4,12.3,8
"2018-19","Bryan County","Richmond Hill Middle School","Teachers","Low Poverty",120.8,14.4,12
"2018-19","Bryan County","Richmond Hill Middle School","Teachers","Total",120.8,14.4,12
"2018-19","Bryan County","Richmond Hill Primary School","Teachers","Low Poverty",68.3,1.1,2
"2018-19","Bryan County","Richmond Hill Primary School","Teachers","Total",68.3,1.1,2
"2018-19","Buford City","Buford Academy","Teachers","Low Poverty",143.5,7.7,5
"2018-19","Buford City","Buford Academy","Teachers","Total",143.5,7.7,5
"2018-19","Buford City","Buford City- All Schools","Teachers","Low Poverty",499.9,21.5,4
"2018-19","Buford City","Buford City- All Schools","Teachers","Total",499.9,21.5,4
"2018-19","Buford City","Buford Elementary School","Teachers","Low Poverty",86.3,0,0
"2018-19","Buford City","Buford Elementary School","Teachers","Total",86.3,0,0
"2018-19","Buford City","Buford High School","Teachers","Low Poverty",180.6,11.3,6
"2018-19","Buford City","Buford High School","Teachers","Total",180.6,11.3,6
"2018-19","Buford City","Buford Middle School","Teachers","Low Poverty",90.4,2.6,3
"2018-19","Buford City","Buford Middle School","Teachers","Total",90.4,2.6,3
"2018-19","Bulloch County","Brooklet Elementary School","Teachers","Low Poverty",45.5,1.2,3
"2018-19","Bulloch County","Brooklet Elementary School","Teachers","Total",45.5,1.2,3
"2018-19","Bulloch County","Bulloch County- All Schools","Teachers","Low Poverty",207.9,36,17
"2018-19","Bulloch County","Bulloch County- All Schools","Teachers","Total",788.1,98,12
"2018-19","Bulloch County","Julia P. Bryant Elementary School","Teachers","Total",55.2,4.2,8
"2018-19","Bulloch County","Langston Chapel Elementary School","Teachers","Total",48,4.8,10
"2018-19","Bulloch County","Langston Chapel Middle School","Teachers","Total",51.4,12.3,24
"2018-19","Bulloch County","Mattie Lively Elementary School","Teachers","Total",49.5,4.3,9
"2018-19","Bulloch County","Mill Creek Elementary School","Teachers","Total",49,4,8
"2018-19","Bulloch County","Nevils Elementary School","Teachers","Total",35,1.2,3
"2018-19","Bulloch County","Portal Elementary School","Teachers","Total",31.1,3.5,11
"2018-19","Bulloch County","Portal Middle/High School","Teachers","Total",41.4,4.4,11
"2018-19","Bulloch County","Sallie Zetterower Elementary School","Teachers","Total",47.5,4,8
"2018-19","Bulloch County","Southeast Bulloch High School","Teachers","Low Poverty",77.8,8.5,11
"2018-19","Bulloch County","Southeast Bulloch High School","Teachers","Total",77.8,8.5,11
"2018-19","Bulloch County","Southeast Bulloch Middle School","Teachers","Low Poverty",58.1,12,21
"2018-19","Bulloch County","Southeast Bulloch Middle School","Teachers","Total",58.1,12,21
"2018-19","Bulloch County","Statesboro High School","Teachers","Total",120.6,21.2,18
"2018-19","Bulloch County","Stilson Elementary School","Teachers","Total",30.7,2.2,7
"2018-19","Bulloch County","William James Middle School","Teachers","Total",47.3,10.3,22
"2018-19","Burke County","Blakeney Elementary","Teachers","High Poverty",53,3.9,7
"2018-19","Burke County","Blakeney Elementary","Teachers","Total",53,3.9,7
"2018-19","Burke County","Burke County High School","Teachers","High Poverty",101.7,10.8,11
"2018-19","Burke County","Burke County High School","Teachers","Total",101.7,10.8,11
"2018-19","Burke County","Burke County Middle School","Teachers","High Poverty",73.5,1.4,2
"2018-19","Burke County","Burke County Middle School","Teachers","Total",73.5,1.4,2
"2018-19","Burke County","Burke County- All Schools","Teachers","High Poverty",334.2,17.6,5
"2018-19","Burke County","Burke County- All Schools","Teachers","Total",334.2,17.6,5
"2018-19","Burke County","S G A Elementary School","Teachers","High Poverty",25,1,4
"2018-19","Burke County","S G A Elementary School","Teachers","Total",25,1,4
"2018-19","Burke County","Waynesboro Primary School","Teachers","High Poverty",80,0.6,1
"2018-19","Burke County","Waynesboro Primary School","Teachers","Total",80,0.6,1
"2018-19","Butts County","Butts County- All Schools","Teachers","Total",262.4,24.4,9
"2018-19","Butts County","Hampton L. Daughtry Elementary School","Teachers","Total",44.3,3.4,8
"2018-19","Butts County","Henderson Middle School","Teachers","Total",54.8,6.4,12
"2018-19","Butts County","Jackson Elementary School","Teachers","Total",44.7,3.6,8
"2018-19","Butts County","Jackson High School","Teachers","Total",73.2,10.6,14
"2018-19","Butts County","Stark Elementary School","Teachers","Total",45.3,0.4,1
"2018-19","Calhoun City","Calhoun City- All Schools","Teachers","Total",251.3,20.8,8
"2018-19","Calhoun City","Calhoun Elementary School","Teachers","Total",116.2,7.7,7
"2018-19","Calhoun City","Calhoun High School","Teachers","Total",70.8,10.5,15
"2018-19","Calhoun City","Calhoun Middle School","Teachers","Total",55.3,2.7,5
"2018-19","Calhoun County","Calhoun County Elementary School","Teachers","High Poverty",19,1.9,10
"2018-19","Calhoun County","Calhoun County Elementary School","Teachers","Total",19,1.9,10
"2018-19","Calhoun County","Calhoun County High School","Teachers","High Poverty",15.1,3.4,22
"2018-19","Calhoun County","Calhoun County High School","Teachers","Total",15.1,3.4,22
"2018-19","Calhoun County","Calhoun County Middle School","Teachers","High Poverty",11.3,2.5,22
"2018-19","Calhoun County","Calhoun County Middle School","Teachers","Total",11.3,2.5,22
"2018-19","Calhoun County","Calhoun County- All Schools","Teachers","High Poverty",45.4,7.8,17
"2018-19","Calhoun County","Calhoun County- All Schools","Teachers","Total",45.4,7.8,17
"2018-19","Camden County","Camden County High School","Teachers","Low Poverty",159,5.9,4
"2018-19","Camden County","Camden County High School","Teachers","Total",159,5.9,4
"2018-19","Camden County","Camden County- All Schools","Teachers","Low Poverty",265.1,10.9,4
"2018-19","Camden County","Camden County- All Schools","Teachers","Total",609.1,21.2,3
"2018-19","Camden County","Camden Middle School","Teachers","Total",66,3.5,5
"2018-19","Camden County","Crooked River Elementary School","Teachers","Total",38,1.1,3
"2018-19","Camden County","David L Rainer Elementary School","Teachers","Total",30,0,0
"2018-19","Camden County","Kingsland Elementary School","Teachers","Total",32,0,0
"2018-19","Camden County","Mamie Lou Gross Elementary School","Teachers","Total",40,2.7,7
"2018-19","Camden County","Mary Lee Clark Elementary School","Teachers","Total",32,0,0
"2018-19","Camden County","Matilda Harris Elementary School","Teachers","Total",40,3.2,8
"2018-19","Camden County","Saint Marys Elementary School","Teachers","Total",41,0,0
"2018-19","Camden County","Saint Marys Middle School","Teachers","Low Poverty",67.1,1.8,3
"2018-19","Camden County","Saint Marys Middle School","Teachers","Total",67.1,1.8,3
"2018-19","Camden County","Sugarmill Elementary","Teachers","Low Poverty",37,2.3,6
"2018-19","Camden County","Sugarmill Elementary","Teachers","Total",37,2.3,6
"2018-19","Camden County","Woodbine Elementary School","Teachers","Total",27,0.6,2
"2018-19","Candler County","Candler County- All Schools","Teachers","Total",155.9,1.5,1
"2018-19","Candler County","Metter Elementary School","Teachers","Total",78.1,0,0
"2018-19","Candler County","Metter High School","Teachers","Total",42,1.5,4
"2018-19","Candler County","Metter Middle School","Teachers","Total",35.7,0,0
"2018-19","Carroll County","Bay Springs Middle School","Teachers","Total",59.3,8.4,14
"2018-19","Carroll County","Bowdon Elementary School","Teachers","Total",56.7,3,5
"2018-19","Carroll County","Bowdon High School","Teachers","Total",56.1,13,23
"2018-19","Carroll County","Bowdon Middle School","Teachers","Total",25.5,3,12
"2018-19","Carroll County","Carroll County- All Schools","Teachers","High Poverty",14.3,11.5,80
"2018-19","Carroll County","Carroll County- All Schools","Teachers","Total",1313,180.2,14
"2018-19","Carroll County","Central Elementary School","Teachers","Total",77,1.2,2
"2018-19","Carroll County","Central High School","Teachers","Total",101,25.1,25
"2018-19","Carroll County","Central Middle School","Teachers","Total",66.8,10.2,15
"2018-19","Carroll County","Glanton-Hindsman Elementary","Teachers","Total",44.7,2.3,5
"2018-19","Carroll County","Ithica Elementary","Teachers","Total",58.6,3.2,6
"2018-19","Carroll County","KidsPeace","Teachers","High Poverty",12,11.4,95
"2018-19","Carroll County","KidsPeace","Teachers","Total",12,11.4,95
"2018-19","Carroll County","Mount Zion Elementary School","Teachers","Total",58.8,1.5,3
"2018-19","Carroll County","Mt. Zion High School","Teachers","Total",62.6,13.8,22
"2018-19","Carroll County","Mt. Zion Middle School","Teachers","Total",33.6,6,18
"2018-19","Carroll County","Providence Elementary School","Teachers","Total",34.2,1.3,4
"2018-19","Carroll County","Roopville Elementary School","Teachers","Total",38.2,1.4,4
"2018-19","Carroll County","Sand Hill Elementary School","Teachers","Total",58.7,1.9,3
"2018-19","Carroll County","Sharp Creek Elementary School","Teachers","Total",60.7,3.8,6
"2018-19","Carroll County","Temple Elementary School","Teachers","Total",47.3,5.6,12
"2018-19","Carroll County","Temple High School","Teachers","Total",76.1,16.5,22
"2018-19","Carroll County","Temple Middle School","Teachers","Total",42.7,7,16
"2018-19","Carroll County","Villa Rica Elementary School","Teachers","Total",41.2,2.7,7
"2018-19","Carroll County","Villa Rica High School","Teachers","Total",124.3,24.2,19
"2018-19","Carroll County","Villa Rica Middle","Teachers","Total",39.7,12.9,32
"2018-19","Carroll County","Whitesburg Elementary School","Teachers","Total",36.2,1,3
"2018-19","Carrollton City","Carrollton City- All Schools","Teachers","Total",312.9,29.6,9
