"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2020-21","Bacon County","Bacon County Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Bacon County","Bacon County Elementary School","Teachers","Total","31.8","12.3","39"
"2020-21","Bacon County","Bacon County High School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Bacon County","Bacon County High School","Teachers","Total","40","20.1","50"
"2020-21","Bacon County","Bacon County Middle School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","Bacon County","Bacon County Middle School","Teachers","Total","37.7","17.9","47"
"2020-21","Bacon County","Bacon County Primary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bacon County","Bacon County Primary School","Teachers","Total","36.3","TFS","23"
"2020-21","Bacon County","Bacon County- All Schools","Leaders","Total","TFS","TFS","38"
"2020-21","Bacon County","Bacon County- All Schools","Teachers","Total","145.7","51","35"
"2020-21","Baker County","Baker County K12 School","Leaders","High Poverty","TFS","TFS","100"
"2020-21","Baker County","Baker County K12 School","Teachers","High Poverty","23","TFS","35"
"2020-21","Baker County","Baker County K12 School","Teachers","Total","23","TFS","35"
"2020-21","Baker County","Baker County- All Schools","Leaders","High Poverty","TFS","TFS","100"
"2020-21","Baker County","Baker County- All Schools","Leaders","Total","TFS","TFS","100"
"2020-21","Baker County","Baker County- All Schools","Teachers","High Poverty","23","TFS","35"
"2020-21","Baker County","Baker County- All Schools","Teachers","Total","23","TFS","35"
"2020-21","Baldwin County","Baldwin County- All Schools","Leaders","Total","14.3","TFS","47"
"2020-21","Baldwin County","Baldwin County- All Schools","Teachers","High Poverty","232.7","106.6","46"
"2020-21","Baldwin County","Baldwin County- All Schools","Teachers","Total","262.7","119.6","46"
"2020-21","Baldwin County","Baldwin High School","Leaders","Not Applicable","TFS","TFS","82"
"2020-21","Baldwin County","Baldwin High School","Teachers","High Poverty","68.5","33.3","49"
"2020-21","Baldwin County","Baldwin High School","Teachers","Total","68.5","33.3","49"
"2020-21","Baldwin County","Lakeview Academy","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Baldwin County","Lakeview Academy","Teachers","High Poverty","24.5","16.5","67"
"2020-21","Baldwin County","Lakeview Academy","Teachers","Total","24.5","16.5","67"
"2020-21","Baldwin County","Lakeview Primary","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Baldwin County","Lakeview Primary","Teachers","High Poverty","35","15","43"
"2020-21","Baldwin County","Lakeview Primary","Teachers","Total","35","15","43"
"2020-21","Baldwin County","Midway Hills Academy","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","Baldwin County","Midway Hills Academy","Teachers","Total","30.5","14.5","48"
"2020-21","Baldwin County","Midway Hills Primary","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","Baldwin County","Midway Hills Primary","Teachers","High Poverty","36","17","47"
"2020-21","Baldwin County","Midway Hills Primary","Teachers","Total","36","17","47"
"2020-21","Baldwin County","Oak Hill MS","Leaders","Not Applicable","TFS","TFS","29"
"2020-21","Baldwin County","Oak Hill MS","Teachers","High Poverty","68.3","29.3","43"
"2020-21","Baldwin County","Oak Hill MS","Teachers","Total","68.3","29.3","43"
"2020-21","Banks County","Banks County Elementary School","Leaders","Not Applicable","TFS","TFS","53"
"2020-21","Banks County","Banks County Elementary School","Teachers","Total","45.5","TFS","18"
"2020-21","Banks County","Banks County High School","Leaders","Low Poverty","TFS","TFS","68"
"2020-21","Banks County","Banks County High School","Teachers","Low Poverty","57.6","20.6","36"
"2020-21","Banks County","Banks County High School","Teachers","Total","57.6","20.6","36"
"2020-21","Banks County","Banks County Middle School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Banks County","Banks County Middle School","Teachers","Total","36.4","TFS","17"
"2020-21","Banks County","Banks County Primary School","Leaders","Not Applicable","TFS","TFS","55"
"2020-21","Banks County","Banks County Primary School","Teachers","Total","45.5","TFS","21"
"2020-21","Banks County","Banks County- All Schools","Leaders","Low Poverty","TFS","TFS","68"
"2020-21","Banks County","Banks County- All Schools","Leaders","Total","TFS","TFS","57"
"2020-21","Banks County","Banks County- All Schools","Teachers","Low Poverty","57.6","20.6","36"
"2020-21","Banks County","Banks County- All Schools","Teachers","Total","184.9","42.3","23"
"2020-21","Barrow County","Apalachee High School","Leaders","Low Poverty","TFS","TFS","23"
"2020-21","Barrow County","Apalachee High School","Teachers","Low Poverty","112.3","46.9","42"
"2020-21","Barrow County","Apalachee High School","Teachers","Total","112.3","46.9","42"
"2020-21","Barrow County","Auburn Elementary School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Barrow County","Auburn Elementary School","Teachers","Total","56.2","22.1","39"
"2020-21","Barrow County","Barrow Arts and Sciences Academy","Leaders","Low Poverty","TFS","TFS","48"
"2020-21","Barrow County","Barrow Arts and Sciences Academy","Teachers","Low Poverty","39.1","39.1","98"
"2020-21","Barrow County","Barrow Arts and Sciences Academy","Teachers","Total","39.1","39.1","98"
"2020-21","Barrow County","Barrow County- All Schools","Leaders","Low Poverty","13.9","TFS","39"
"2020-21","Barrow County","Barrow County- All Schools","Leaders","Total","48.4","22.3","46"
"2020-21","Barrow County","Barrow County- All Schools","Teachers","Low Poverty","320","130.9","41"
"2020-21","Barrow County","Barrow County- All Schools","Teachers","Total","991.3","406.1","41"
"2020-21","Barrow County","Bear Creek Middle School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Barrow County","Bear Creek Middle School","Teachers","Total","52.3","24.2","46"
"2020-21","Barrow County","Bethlehem Elementary School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Barrow County","Bethlehem Elementary School","Teachers","Total","55","25","45"
"2020-21","Barrow County","Bramlett Elementary School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Barrow County","Bramlett Elementary School","Teachers","Low Poverty","47.1","10","21"
"2020-21","Barrow County","Bramlett Elementary School","Teachers","Total","47.1","10","21"
"2020-21","Barrow County","County Line Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Barrow County","County Line Elementary School","Teachers","Total","44.3","13.2","30"
"2020-21","Barrow County","Haymon-Morris Middle School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Barrow County","Haymon-Morris Middle School","Teachers","Total","58.5","31.4","54"
"2020-21","Barrow County","Holsenbeck Elementary School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Barrow County","Holsenbeck Elementary School","Teachers","Total","55.1","25.1","46"
"2020-21","Barrow County","Kennedy Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Barrow County","Kennedy Elementary School","Teachers","Total","66.6","29.6","44"
"2020-21","Barrow County","Russell Middle School","Leaders","Not Applicable","TFS","TFS","39"
"2020-21","Barrow County","Russell Middle School","Teachers","Total","62.3","26.9","43"
"2020-21","Barrow County","Statham Elementary School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Barrow County","Statham Elementary School","Teachers","Total","56.5","19.5","34"
"2020-21","Barrow County","Westside Middle School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Barrow County","Westside Middle School","Teachers","Total","53.2","28.1","53"
"2020-21","Barrow County","Winder Elementary School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","Barrow County","Winder Elementary School","Teachers","Total","49.1","25","51"
"2020-21","Barrow County","Winder-Barrow High School","Leaders","Low Poverty","TFS","TFS","69"
"2020-21","Barrow County","Winder-Barrow High School","Teachers","Low Poverty","121.6","55.9","46"
"2020-21","Barrow County","Winder-Barrow High School","Teachers","Total","121.6","55.9","46"
"2020-21","Barrow County","Yargo Elementary School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","Barrow County","Yargo Elementary School","Teachers","Total","62.1","34.1","55"
"2020-21","Bartow County","Adairsville Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Bartow County","Adairsville Elementary School","Teachers","Total","51.5","16","31"
"2020-21","Bartow County","Adairsville High School","Leaders","Not Applicable","TFS","TFS","53"
"2020-21","Bartow County","Adairsville High School","Teachers","Total","56.8","17.7","31"
"2020-21","Bartow County","Adairsville Middle School","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Bartow County","Adairsville Middle School","Teachers","Total","45","17","38"
"2020-21","Bartow County","Allatoona Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Allatoona Elementary School","Teachers","Total","31","13","42"
"2020-21","Bartow County","Bartow County- All Schools","Leaders","Total","50","18","36"
"2020-21","Bartow County","Bartow County- All Schools","Teachers","Total","857.3","254.5","30"
"2020-21","Bartow County","Cass High School","Leaders","Not Applicable","TFS","TFS","27"
"2020-21","Bartow County","Cass High School","Teachers","Total","85.3","32.1","38"
"2020-21","Bartow County","Cass Middle School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Bartow County","Cass Middle School","Teachers","Total","54.5","23.5","43"
"2020-21","Bartow County","Clear Creek Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Clear Creek Elementary School","Teachers","Total","44.5","12","27"
"2020-21","Bartow County","Cloverleaf Elementary","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Cloverleaf Elementary","Teachers","Total","47.5","12","25"
"2020-21","Bartow County","Emerson Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Emerson Elementary School","Teachers","Total","34","17","50"
"2020-21","Bartow County","Euharlee Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Euharlee Elementary School","Teachers","Total","35.5","10.5","30"
"2020-21","Bartow County","Hamilton Crossing Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Bartow County","Hamilton Crossing Elementary School","Teachers","Total","38.5","13","34"
"2020-21","Bartow County","Kingston Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Kingston Elementary School","Teachers","Total","36","16.5","46"
"2020-21","Bartow County","Mission Road Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Mission Road Elementary School","Teachers","Total","31.5","TFS","11"
"2020-21","Bartow County","Pine Log Elementary","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Pine Log Elementary","Teachers","Total","31.5","10","32"
"2020-21","Bartow County","Red Top Middle School","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Bartow County","Red Top Middle School","Teachers","Total","42.5","19.5","46"
"2020-21","Bartow County","Taylorsville Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","Taylorsville Elementary School","Teachers","Total","32.5","TFS","25"
"2020-21","Bartow County","White Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Bartow County","White Elementary School","Teachers","Total","38","TFS","16"
"2020-21","Bartow County","Woodland High School","Leaders","Not Applicable","TFS","TFS","53"
"2020-21","Bartow County","Woodland High School","Teachers","Total","80.2","35","44"
"2020-21","Bartow County","Woodland Middle School at Euharlee","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Bartow County","Woodland Middle School at Euharlee","Teachers","Total","41","15","37"
"2020-21","Ben Hill County","Ben Hill County Middle School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","Ben Hill County","Ben Hill County Middle School","Teachers","Total","48.7","25.2","52"
"2020-21","Ben Hill County","Ben Hill County Primary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Ben Hill County","Ben Hill County Primary School","Teachers","Total","61.5","21.5","35"
"2020-21","Ben Hill County","Ben Hill County- All Schools","Leaders","Total","TFS","TFS","53"
"2020-21","Ben Hill County","Ben Hill County- All Schools","Teachers","Total","208.2","65.2","31"
"2020-21","Ben Hill County","Ben Hill Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Ben Hill County","Ben Hill Elementary School","Teachers","Total","45.8","19","42"
"2020-21","Ben Hill County","Fitzgerald High School","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","Ben Hill County","Fitzgerald High School","Teachers","Total","52.3","26.2","50"
"2020-21","Ben Hill County","Hurricane Transition Academy","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Ben Hill County","Hurricane Transition Academy","Teachers","Total","TFS","TFS","TFS"
"2020-21","Berrien County","Berrien Academy Performance Learning Center","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Berrien County","Berrien Academy Performance Learning Center","Teachers","Low Poverty","TFS","TFS","45"
"2020-21","Berrien County","Berrien Academy Performance Learning Center","Teachers","Total","TFS","TFS","45"
"2020-21","Berrien County","Berrien County- All Schools","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Berrien County","Berrien County- All Schools","Leaders","Total","10.6","TFS","21"
"2020-21","Berrien County","Berrien County- All Schools","Teachers","Low Poverty","TFS","TFS","18"
"2020-21","Berrien County","Berrien County- All Schools","Teachers","Total","201.3","51.6","26"
"2020-21","Berrien County","Berrien Elementary School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Berrien County","Berrien Elementary School","Teachers","Total","43.2","15","35"
"2020-21","Berrien County","Berrien High School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Berrien County","Berrien High School","Teachers","Total","54.4","12.8","24"
"2020-21","Berrien County","Berrien Middle School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Berrien County","Berrien Middle School","Teachers","Total","46.8","14","30"
"2020-21","Berrien County","Berrien Primary School","Leaders","Not Applicable","TFS","TFS","48"
"2020-21","Berrien County","Berrien Primary School","Teachers","Total","54.8","15.4","28"
"2020-21","Bibb County","Alexander II Magnet School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Bibb County","Alexander II Magnet School","Teachers","High Poverty","30","TFS","32"
"2020-21","Bibb County","Alexander II Magnet School","Teachers","Total","30","TFS","32"
"2020-21","Bibb County","Appling Middle School","Leaders","High Poverty","TFS","TFS","67"
"2020-21","Bibb County","Appling Middle School","Teachers","High Poverty","41.7","28.7","69"
